,teamId,period,timeInPeriod,shotType,xCoord,yCoord,shooterId,shooterName,goalieId,goalieName,typeDescKey
327,16.0,3,12:17,wrist,-76.0,30.0,8479337.0,Alex DeBrincat,8476899.0,Matt Murray,shot-on-goal
347,16.0,3,16:28,slap,-45.0,-23.0,8478055.0,Gustav Forsling,8476899.0,Matt Murray,shot-on-goal
41,16.0,1,06:21,wrist,-78.0,-10.0,8477451.0,Ryan Hartman,8474550.0,Antti Niemi,goal
49,16.0,1,07:06,deflected,-82.0,-3.0,8476438.0,Brandon Saad,8474550.0,Antti Niemi,goal
51,16.0,1,07:34,backhand,-82.0,-10.0,8477951.0,Nick Schmaltz,8474550.0,Antti Niemi,goal
69,16.0,1,09:16,wrist,-77.0,-8.0,8476438.0,Brandon Saad,8474550.0,Antti Niemi,goal
125,16.0,1,17:01,wrist,-71.0,17.0,8469544.0,Patrick Sharp,8476899.0,Matt Murray,goal
157,5.0,2,02:05,wrist,-83.0,-18.0,8473548.0,Phil Kessel,8470645.0,Corey Crawford,goal
166,16.0,2,03:49,backhand,87.0,-10.0,8474141.0,Patrick Kane,8476899.0,Matt Murray,goal
197,16.0,2,09:18,wrist,76.0,2.0,8475209.0,Richard Panik,8476899.0,Matt Murray,goal
205,16.0,2,10:40,slap,49.0,18.0,8477951.0,Nick Schmaltz,8476899.0,Matt Murray,goal
280,16.0,3,05:21,tip-in,-78.0,-3.0,8476438.0,Brandon Saad,8476899.0,Matt Murray,goal
338,16.0,3,13:45,wrist,-76.0,-8.0,8470607.0,Brent Seabrook,8476899.0,Matt Murray,goal
6,53.0,1,01:06,slap,-40.0,31.0,8474218.0,Jason Demers,8476434.0,John Gibson,shot-on-goal
7,24.0,1,01:19,wrist,84.0,-11.0,8471699.0,Andrew Cogliano,8475839.0,Louis Domingue,shot-on-goal
20,53.0,1,04:00,wrist,-67.0,-6.0,8477503.0,Max Domi,8476434.0,John Gibson,shot-on-goal
33,24.0,1,06:04,wrist,27.0,21.0,8475780.0,Chris Wagner,8475839.0,Louis Domingue,shot-on-goal
44,53.0,1,08:03,wrist,-50.0,5.0,8475246.0,Kevin Connauton,8476434.0,John Gibson,shot-on-goal
48,53.0,1,08:27,wrist,-83.0,14.0,8479343.0,Clayton Keller,8476434.0,John Gibson,shot-on-goal
66,24.0,1,12:12,wrist,84.0,17.0,8476400.0,Logan Shaw,8475839.0,Louis Domingue,shot-on-goal
74,24.0,1,13:53,backhand,83.0,-7.0,8468535.0,Antoine Vermette,8475839.0,Louis Domingue,shot-on-goal
80,24.0,1,15:06,backhand,70.0,8.0,8476483.0,Rickard Rakell,8475839.0,Louis Domingue,shot-on-goal
81,53.0,1,15:36,slap,5.0,18.0,8474568.0,Luke Schenn,8476434.0,John Gibson,shot-on-goal
82,24.0,1,16:04,wrist,61.0,-24.0,8471699.0,Andrew Cogliano,8475839.0,Louis Domingue,shot-on-goal
83,24.0,1,16:08,wrist,62.0,-23.0,8476400.0,Logan Shaw,8475839.0,Louis Domingue,shot-on-goal
91,53.0,1,17:28,backhand,-85.0,-7.0,8470755.0,Brad Richardson,8476434.0,John Gibson,shot-on-goal
92,53.0,1,17:36,backhand,-83.0,7.0,8478432.0,Christian Fischer,8476434.0,John Gibson,shot-on-goal
100,53.0,1,18:21,backhand,-72.0,20.0,8477503.0,Max Domi,8476434.0,John Gibson,shot-on-goal
102,24.0,1,19:07,slap,84.0,-31.0,8475164.0,Jakob Silfverberg,8475839.0,Louis Domingue,shot-on-goal
108,24.0,2,00:22,wrist,-75.0,4.0,8477941.0,Nick Ritchie,8475839.0,Louis Domingue,shot-on-goal
110,24.0,2,00:32,wrist,-35.0,30.0,8476312.0,Josh Manson,8475839.0,Louis Domingue,shot-on-goal
111,53.0,2,00:43,backhand,19.0,-35.0,8479343.0,Clayton Keller,8476434.0,John Gibson,shot-on-goal
112,24.0,2,00:53,wrist,-61.0,9.0,8468535.0,Antoine Vermette,8475839.0,Louis Domingue,shot-on-goal
118,24.0,2,01:32,snap,-70.0,-3.0,8476400.0,Logan Shaw,8475839.0,Louis Domingue,shot-on-goal
121,53.0,2,01:51,wrist,72.0,29.0,8475246.0,Kevin Connauton,8476434.0,John Gibson,shot-on-goal
124,53.0,2,02:07,snap,73.0,-1.0,8478440.0,Dylan Strome,8476434.0,John Gibson,shot-on-goal
130,53.0,2,03:09,wrist,68.0,4.0,8477989.0,Christian Dvorak,8476434.0,John Gibson,shot-on-goal
131,53.0,2,03:32,wrist,81.0,-13.0,8479343.0,Clayton Keller,8476434.0,John Gibson,shot-on-goal
136,24.0,2,05:22,slap,-47.0,-20.0,8475764.0,Cam Fowler,8475839.0,Louis Domingue,shot-on-goal
140,24.0,2,06:25,slap,-34.0,20.0,8467400.0,Francois Beauchemin,8475839.0,Louis Domingue,shot-on-goal
144,53.0,2,07:28,slap,62.0,16.0,8479343.0,Clayton Keller,8476434.0,John Gibson,shot-on-goal
146,24.0,2,08:07,tip-in,-82.0,-4.0,8476400.0,Logan Shaw,8475839.0,Louis Domingue,shot-on-goal
150,53.0,2,08:17,snap,56.0,11.0,8475171.0,Oliver Ekman-Larsson,8476434.0,John Gibson,shot-on-goal
155,24.0,2,09:08,wrist,-78.0,8.0,8477986.0,Brandon Montour,8475839.0,Louis Domingue,shot-on-goal
157,24.0,2,09:43,slap,-36.0,3.0,8477986.0,Brandon Montour,8475839.0,Louis Domingue,shot-on-goal
158,53.0,2,09:52,wrist,-45.0,-12.0,8474218.0,Jason Demers,8476434.0,John Gibson,shot-on-goal
159,24.0,2,10:00,slap,-45.0,31.0,8469598.0,Kevin Bieksa,8475839.0,Louis Domingue,shot-on-goal
164,24.0,2,10:24,slap,-39.0,27.0,8467400.0,Francois Beauchemin,8475839.0,Louis Domingue,shot-on-goal
167,24.0,2,10:33,wrist,-42.0,26.0,8478131.0,Ondrej Kase,8475839.0,Louis Domingue,shot-on-goal
170,53.0,2,10:45,wrist,79.0,1.0,8474613.0,Derek Stepan,8476434.0,John Gibson,shot-on-goal
171,53.0,2,10:48,tip-in,82.0,-5.0,8477989.0,Christian Dvorak,8476434.0,John Gibson,shot-on-goal
174,24.0,2,11:04,wrist,-79.0,1.0,8477929.0,Dennis Rasmussen,8475839.0,Louis Domingue,shot-on-goal
177,24.0,2,12:10,slap,-64.0,20.0,8476483.0,Rickard Rakell,8475839.0,Louis Domingue,shot-on-goal
192,24.0,2,14:22,snap,-57.0,20.0,8478131.0,Ondrej Kase,8475839.0,Louis Domingue,shot-on-goal
215,53.0,2,18:05,wrist,67.0,-8.0,8470755.0,Brad Richardson,8476434.0,John Gibson,shot-on-goal
218,24.0,2,18:43,snap,-55.0,-10.0,8470621.0,Corey Perry,8475839.0,Louis Domingue,shot-on-goal
225,53.0,2,19:28,wrist,50.0,-1.0,8475171.0,Oliver Ekman-Larsson,8476434.0,John Gibson,shot-on-goal
228,53.0,2,19:55,wrist,56.0,12.0,8479343.0,Clayton Keller,8476434.0,John Gibson,shot-on-goal
232,24.0,3,00:09,wrist,42.0,16.0,8478131.0,Ondrej Kase,8475839.0,Louis Domingue,shot-on-goal
253,24.0,3,04:06,wrist,87.0,-31.0,8477986.0,Brandon Montour,8475839.0,Louis Domingue,shot-on-goal
256,24.0,3,05:00,wrist,47.0,-16.0,8476312.0,Josh Manson,8475839.0,Louis Domingue,shot-on-goal
258,53.0,3,05:35,snap,-59.0,16.0,8477943.0,Brendan Perlini,8476434.0,John Gibson,shot-on-goal
267,24.0,3,06:26,wrist,82.0,5.0,8478131.0,Ondrej Kase,8475839.0,Louis Domingue,shot-on-goal
270,24.0,3,06:35,wrap-around,86.0,-8.0,8477941.0,Nick Ritchie,8475839.0,Louis Domingue,shot-on-goal
271,24.0,3,06:51,wrist,36.0,22.0,8477941.0,Nick Ritchie,8475839.0,Louis Domingue,shot-on-goal
274,24.0,3,07:35,wrist,70.0,-24.0,8476312.0,Josh Manson,8475839.0,Louis Domingue,shot-on-goal
282,53.0,3,09:40,wrist,-81.0,-14.0,8476921.0,Jordan Martinook,8476434.0,John Gibson,shot-on-goal
288,24.0,3,11:24,slap,62.0,-27.0,8470621.0,Corey Perry,8475839.0,Louis Domingue,shot-on-goal
296,53.0,3,12:58,wrist,-88.0,26.0,8474613.0,Derek Stepan,8476434.0,John Gibson,shot-on-goal
297,53.0,3,13:00,wrist,-77.0,-14.0,8477503.0,Max Domi,8476434.0,John Gibson,shot-on-goal
301,24.0,3,13:09,snap,61.0,13.0,8475164.0,Jakob Silfverberg,8475839.0,Louis Domingue,shot-on-goal
304,24.0,3,13:38,wrist,52.0,29.0,8468535.0,Antoine Vermette,8475839.0,Louis Domingue,shot-on-goal
309,24.0,3,14:17,wrist,14.0,-28.0,8475164.0,Jakob Silfverberg,8475839.0,Louis Domingue,shot-on-goal
328,24.0,3,17:15,wrist,64.0,-22.0,8477929.0,Dennis Rasmussen,8475839.0,Louis Domingue,shot-on-goal
334,53.0,3,18:52,backhand,-83.0,-7.0,8474613.0,Derek Stepan,8476434.0,John Gibson,shot-on-goal
24,53.0,1,04:44,wrist,-82.0,9.0,8477407.0,Anthony Duclair,8476434.0,John Gibson,goal
50,53.0,1,08:32,wrist,-82.0,-7.0,8479343.0,Clayton Keller,8476434.0,John Gibson,goal
53,24.0,1,09:16,wrist,66.0,12.0,8470621.0,Corey Perry,8475839.0,Louis Domingue,goal
151,53.0,2,08:20,wrist,82.0,-9.0,8477503.0,Max Domi,8476434.0,John Gibson,goal
187,53.0,2,13:50,deflected,81.0,1.0,8478432.0,Christian Fischer,8476434.0,John Gibson,goal
199,24.0,2,15:23,tip-in,-81.0,4.0,8470621.0,Corey Perry,8475839.0,Louis Domingue,goal
205,24.0,2,15:54,snap,-63.0,9.0,8478131.0,Ondrej Kase,8475839.0,Louis Domingue,goal
307,24.0,3,13:45,tip-in,81.0,2.0,8471699.0,Andrew Cogliano,8475839.0,Louis Domingue,goal
322,24.0,3,16:30,wrist,73.0,-13.0,8476483.0,Rickard Rakell,8475839.0,Louis Domingue,goal
8,26.0,1,01:48,snap,-72.0,19.0,8477960.0,Adrian Kempe,8473607.0,Michal Neuvirth,shot-on-goal
18,4.0,1,02:57,wrist,37.0,-20.0,8475462.0,Radko Gudas,8471734.0,Jonathan Quick,shot-on-goal
22,26.0,1,03:17,wrist,-72.0,-9.0,8480113.0,Alex Iafallo,8473607.0,Michal Neuvirth,shot-on-goal
28,26.0,1,04:30,wrist,-82.0,-6.0,8477960.0,Adrian Kempe,8473607.0,Michal Neuvirth,shot-on-goal
40,26.0,1,07:30,snap,-48.0,7.0,8470606.0,Dustin Brown,8473607.0,Michal Neuvirth,shot-on-goal
43,26.0,1,07:35,wrist,-70.0,35.0,8476871.0,Tanner Pearson,8473607.0,Michal Neuvirth,shot-on-goal
51,4.0,1,08:43,snap,39.0,-21.0,8477462.0,Robert Hagg,8471734.0,Jonathan Quick,shot-on-goal
52,4.0,1,09:01,snap,57.0,7.0,8474668.0,Dale Weise,8471734.0,Jonathan Quick,shot-on-goal
62,26.0,1,10:52,slap,-60.0,6.0,8475726.0,Tyler Toffoli,8473607.0,Michal Neuvirth,shot-on-goal
63,4.0,1,11:10,wrist,22.0,1.0,8475462.0,Radko Gudas,8471734.0,Jonathan Quick,shot-on-goal
66,4.0,1,11:25,wrist,16.0,-39.0,8474668.0,Dale Weise,8471734.0,Jonathan Quick,shot-on-goal
74,4.0,1,12:55,wrist,76.0,5.0,8476872.0,Scott Laughton,8471734.0,Jonathan Quick,shot-on-goal
87,4.0,1,15:06,slap,42.0,-27.0,8474161.0,Jakub Voracek,8471734.0,Jonathan Quick,shot-on-goal
88,4.0,1,15:13,slap,38.0,11.0,8476906.0,Shayne Gostisbehere,8471734.0,Jonathan Quick,shot-on-goal
93,4.0,1,16:32,slap,51.0,-2.0,8470047.0,Valtteri Filppula,8471734.0,Jonathan Quick,shot-on-goal
94,4.0,1,16:42,slap,35.0,6.0,8475462.0,Radko Gudas,8471734.0,Jonathan Quick,shot-on-goal
98,26.0,1,18:39,slap,-76.0,8.0,8471685.0,Anze Kopitar,8473607.0,Michal Neuvirth,shot-on-goal
101,26.0,1,18:50,slap,-33.0,-13.0,8475762.0,Derek Forbort,8473607.0,Michal Neuvirth,shot-on-goal
104,26.0,1,19:53,slap,-32.0,-13.0,8469500.0,Michael Cammalleri,8473607.0,Michal Neuvirth,shot-on-goal
111,4.0,2,00:47,wrist,-62.0,40.0,8475738.0,Jordan Weal,8471734.0,Jonathan Quick,shot-on-goal
119,4.0,2,02:39,slap,-37.0,-9.0,8478500.0,Ivan Provorov,8471734.0,Jonathan Quick,shot-on-goal
121,26.0,2,03:04,wrist,59.0,-17.0,8475726.0,Tyler Toffoli,8473607.0,Michal Neuvirth,shot-on-goal
122,4.0,2,03:22,wrist,-84.0,0.0,8477290.0,Michael Raffl,8471734.0,Jonathan Quick,shot-on-goal
156,4.0,2,10:06,wrist,-41.0,9.0,8476906.0,Shayne Gostisbehere,8471734.0,Jonathan Quick,shot-on-goal
161,26.0,2,10:48,snap,59.0,14.0,8473453.0,Trevor Lewis,8473607.0,Michal Neuvirth,shot-on-goal
165,26.0,2,11:04,slap,39.0,-16.0,8474563.0,Drew Doughty,8473607.0,Michal Neuvirth,shot-on-goal
168,26.0,2,11:37,wrist,53.0,2.0,8471685.0,Anze Kopitar,8473607.0,Michal Neuvirth,shot-on-goal
172,26.0,2,12:13,wrist,35.0,-21.0,8474162.0,Jake Muzzin,8473607.0,Michal Neuvirth,shot-on-goal
177,4.0,2,13:01,wrist,-71.0,16.0,8473512.0,Claude Giroux,8471734.0,Jonathan Quick,shot-on-goal
182,4.0,2,13:52,slap,-60.0,19.0,8474161.0,Jakub Voracek,8471734.0,Jonathan Quick,shot-on-goal
185,4.0,2,14:38,wrist,-78.0,6.0,8478439.0,Travis Konecny,8471734.0,Jonathan Quick,shot-on-goal
195,4.0,2,16:09,wrist,-78.0,-4.0,8476461.0,Sean Couturier,8471734.0,Jonathan Quick,shot-on-goal
204,26.0,2,17:20,snap,58.0,30.0,8470606.0,Dustin Brown,8473607.0,Michal Neuvirth,shot-on-goal
208,26.0,2,18:01,slap,40.0,-24.0,8477850.0,Christian Folin,8473607.0,Michal Neuvirth,shot-on-goal
212,26.0,2,18:05,slap,39.0,-31.0,8474563.0,Drew Doughty,8473607.0,Michal Neuvirth,shot-on-goal
217,26.0,2,18:22,wrist,64.0,20.0,8475726.0,Tyler Toffoli,8473607.0,Michal Neuvirth,shot-on-goal
220,26.0,2,19:12,slap,47.0,-9.0,8475726.0,Tyler Toffoli,8473607.0,Michal Neuvirth,shot-on-goal
222,26.0,2,19:23,snap,82.0,-26.0,8470604.0,Jeff Carter,8473607.0,Michal Neuvirth,shot-on-goal
223,26.0,2,19:35,snap,55.0,17.0,8474563.0,Drew Doughty,8473607.0,Michal Neuvirth,shot-on-goal
233,4.0,3,00:27,backhand,13.0,2.0,8473584.0,Andrew MacDonald,8471734.0,Jonathan Quick,shot-on-goal
239,26.0,3,01:11,snap,-67.0,-20.0,8474162.0,Jake Muzzin,8473607.0,Michal Neuvirth,shot-on-goal
242,4.0,3,01:30,backhand,-57.0,0.0,8476872.0,Scott Laughton,8471734.0,Jonathan Quick,shot-on-goal
257,4.0,3,05:00,wrist,67.0,-18.0,8473512.0,Claude Giroux,8471734.0,Jonathan Quick,shot-on-goal
258,4.0,3,05:13,snap,81.0,14.0,8476461.0,Sean Couturier,8471734.0,Jonathan Quick,shot-on-goal
262,4.0,3,06:04,wrist,60.0,-19.0,8476872.0,Scott Laughton,8471734.0,Jonathan Quick,shot-on-goal
263,4.0,3,06:06,backhand,86.0,-10.0,8476872.0,Scott Laughton,8471734.0,Jonathan Quick,shot-on-goal
264,4.0,3,06:13,wrist,73.0,4.0,8476955.0,Taylor Leier,8471734.0,Jonathan Quick,shot-on-goal
265,4.0,3,06:19,wrist,62.0,22.0,8476955.0,Taylor Leier,8471734.0,Jonathan Quick,shot-on-goal
272,4.0,3,07:14,wrist,39.0,29.0,8476906.0,Shayne Gostisbehere,8471734.0,Jonathan Quick,shot-on-goal
273,4.0,3,07:16,wrist,80.0,-3.0,8474161.0,Jakub Voracek,8471734.0,Jonathan Quick,shot-on-goal
281,4.0,3,08:54,wrist,42.0,-2.0,8477948.0,Travis Sanheim,8471734.0,Jonathan Quick,shot-on-goal
287,26.0,3,09:30,wrist,-81.0,-4.0,8475726.0,Tyler Toffoli,8473607.0,Michal Neuvirth,shot-on-goal
288,26.0,3,09:32,wrist,-82.0,-5.0,8475726.0,Tyler Toffoli,8473607.0,Michal Neuvirth,shot-on-goal
296,4.0,3,10:43,snap,70.0,-12.0,8474190.0,Wayne Simmonds,8471734.0,Jonathan Quick,shot-on-goal
298,4.0,3,12:03,wrist,52.0,-35.0,8479974.0,Nolan Patrick,8471734.0,Jonathan Quick,shot-on-goal
299,4.0,3,12:22,slap,48.0,-1.0,8476955.0,Taylor Leier,8471734.0,Jonathan Quick,shot-on-goal
309,4.0,3,14:51,wrist,85.0,-21.0,8475738.0,Jordan Weal,8471734.0,Jonathan Quick,shot-on-goal
310,26.0,3,15:05,wrist,-59.0,-1.0,8474162.0,Jake Muzzin,8473607.0,Michal Neuvirth,shot-on-goal
313,4.0,3,15:25,slap,38.0,34.0,8477948.0,Travis Sanheim,8471734.0,Jonathan Quick,shot-on-goal
333,4.0,3,19:55,backhand,61.0,21.0,8476872.0,Scott Laughton,8471734.0,Jonathan Quick,shot-on-goal
140,26.0,2,06:16,wrist,78.0,7.0,8473453.0,Trevor Lewis,8473607.0,Michal Neuvirth,goal
320,26.0,3,17:39,tip-in,-82.0,1.0,8475726.0,Tyler Toffoli,8473607.0,Michal Neuvirth,goal
5,2.0,1,00:33,snap,-70.0,-14.0,8475314.0,Anders Lee,8475683.0,Sergei Bobrovsky,shot-on-goal
11,2.0,1,01:22,slap,-34.0,-21.0,8475754.0,Brock Nelson,8475683.0,Sergei Bobrovsky,shot-on-goal
14,2.0,1,01:36,wrist,-37.0,27.0,8476917.0,Adam Pelech,8475683.0,Sergei Bobrovsky,shot-on-goal
19,29.0,1,02:11,wrist,62.0,-22.0,8478550.0,Artemi Panarin,8471306.0,Thomas Greiss,shot-on-goal
22,29.0,1,02:52,wrist,72.0,30.0,8476310.0,Lukas Sedlak,8471306.0,Thomas Greiss,shot-on-goal
27,29.0,1,03:47,wrist,40.0,-24.0,8475233.0,David Savard,8471306.0,Thomas Greiss,shot-on-goal
30,29.0,1,03:57,snap,86.0,21.0,8479400.0,Pierre-Luc Dubois,8471306.0,Thomas Greiss,shot-on-goal
37,29.0,1,05:37,wrist,44.0,-33.0,8474610.0,Zac Dalpe,8471306.0,Thomas Greiss,shot-on-goal
45,2.0,1,06:53,slap,-41.0,-23.0,8475181.0,Nick Leddy,8475683.0,Sergei Bobrovsky,shot-on-goal
48,29.0,1,07:21,wrist,46.0,26.0,8474685.0,Matt Calvert,8471306.0,Thomas Greiss,shot-on-goal
49,2.0,1,07:57,snap,-46.0,-29.0,8475166.0,John Tavares,8475683.0,Sergei Bobrovsky,shot-on-goal
72,29.0,1,14:14,wrist,69.0,-33.0,8477416.0,Oliver Bjorkstrand,8471306.0,Thomas Greiss,shot-on-goal
75,29.0,1,14:47,wrist,62.0,37.0,8478460.0,Zach Werenski,8471306.0,Thomas Greiss,shot-on-goal
77,29.0,1,15:07,snap,49.0,28.0,8474715.0,Cam Atkinson,8471306.0,Thomas Greiss,shot-on-goal
83,29.0,1,15:34,tip-in,2.0,1.0,8474685.0,Matt Calvert,8471306.0,Thomas Greiss,shot-on-goal
90,29.0,1,16:39,slap,43.0,-19.0,8475233.0,David Savard,8471306.0,Thomas Greiss,shot-on-goal
98,2.0,1,18:09,tip-in,-80.0,1.0,8478445.0,Mathew Barzal,8475683.0,Sergei Bobrovsky,shot-on-goal
99,2.0,1,18:11,snap,-74.0,16.0,8474573.0,Josh Bailey,8475683.0,Sergei Bobrovsky,shot-on-goal
102,2.0,1,18:17,snap,-35.0,14.0,8476917.0,Adam Pelech,8475683.0,Sergei Bobrovsky,shot-on-goal
108,29.0,1,18:40,snap,81.0,3.0,8474685.0,Matt Calvert,8471306.0,Thomas Greiss,shot-on-goal
122,2.0,2,00:45,backhand,66.0,-37.0,8475166.0,John Tavares,8475683.0,Sergei Bobrovsky,shot-on-goal
124,2.0,2,00:54,backhand,82.0,-25.0,8471217.0,Andrew Ladd,8475683.0,Sergei Bobrovsky,shot-on-goal
130,29.0,2,01:45,snap,-63.0,11.0,8477416.0,Oliver Bjorkstrand,8471306.0,Thomas Greiss,shot-on-goal
138,29.0,2,02:32,snap,-81.0,1.0,8471273.0,Brandon Dubinsky,8471306.0,Thomas Greiss,shot-on-goal
144,29.0,2,04:00,wrist,-53.0,24.0,8474715.0,Cam Atkinson,8471306.0,Thomas Greiss,shot-on-goal
146,29.0,2,04:13,wrist,-69.0,-23.0,8477416.0,Oliver Bjorkstrand,8471306.0,Thomas Greiss,shot-on-goal
149,2.0,2,05:31,snap,77.0,-32.0,8478445.0,Mathew Barzal,8475683.0,Sergei Bobrovsky,shot-on-goal
152,29.0,2,06:15,snap,-61.0,32.0,8474610.0,Zac Dalpe,8471306.0,Thomas Greiss,shot-on-goal
156,29.0,2,07:34,wrist,-76.0,17.0,8479400.0,Pierre-Luc Dubois,8471306.0,Thomas Greiss,shot-on-goal
159,29.0,2,08:01,snap,-69.0,-4.0,8474685.0,Matt Calvert,8471306.0,Thomas Greiss,shot-on-goal
160,29.0,2,08:14,snap,-65.0,-10.0,8471273.0,Brandon Dubinsky,8471306.0,Thomas Greiss,shot-on-goal
163,2.0,2,08:46,snap,85.0,-7.0,8475314.0,Anders Lee,8475683.0,Sergei Bobrovsky,shot-on-goal
166,2.0,2,09:14,snap,58.0,18.0,8475166.0,John Tavares,8475683.0,Sergei Bobrovsky,shot-on-goal
168,2.0,2,09:38,tip-in,76.0,-2.0,8473579.0,Nikolay Kulemin,8475683.0,Sergei Bobrovsky,shot-on-goal
173,29.0,2,10:23,slap,-58.0,27.0,8477505.0,Alexander Wennberg,8471306.0,Thomas Greiss,shot-on-goal
176,2.0,2,11:00,snap,82.0,5.0,8466251.0,Jason Chimera,8475683.0,Sergei Bobrovsky,shot-on-goal
184,2.0,2,12:23,snap,56.0,32.0,8475177.0,Calvin de Haan,8475683.0,Sergei Bobrovsky,shot-on-goal
194,2.0,2,14:32,snap,-44.0,-1.0,8475231.0,Casey Cizikas,8475683.0,Sergei Bobrovsky,shot-on-goal
198,29.0,2,15:30,slap,-32.0,10.0,8477495.0,Seth Jones,8470860.0,Jaroslav Halak,shot-on-goal
199,29.0,2,15:39,slap,-29.0,5.0,8477495.0,Seth Jones,8470860.0,Jaroslav Halak,shot-on-goal
200,29.0,2,15:45,snap,-59.0,28.0,8477505.0,Alexander Wennberg,8470860.0,Jaroslav Halak,shot-on-goal
205,29.0,2,17:30,snap,-70.0,8.0,8476310.0,Lukas Sedlak,8470860.0,Jaroslav Halak,shot-on-goal
207,29.0,2,17:31,snap,-82.0,3.0,8476310.0,Lukas Sedlak,8470860.0,Jaroslav Halak,shot-on-goal
216,2.0,2,19:02,slap,37.0,-24.0,8470187.0,Johnny Boychuk,8475683.0,Sergei Bobrovsky,shot-on-goal
232,2.0,3,01:48,wrist,-67.0,34.0,8478445.0,Mathew Barzal,8475683.0,Sergei Bobrovsky,shot-on-goal
237,2.0,3,02:27,backhand,-81.0,-9.0,8473504.0,Cal Clutterbuck,8475683.0,Sergei Bobrovsky,shot-on-goal
240,2.0,3,03:15,snap,-69.0,-17.0,8475314.0,Anders Lee,8475683.0,Sergei Bobrovsky,shot-on-goal
241,2.0,3,03:17,snap,-80.0,1.0,8474586.0,Jordan Eberle,8475683.0,Sergei Bobrovsky,shot-on-goal
249,2.0,3,04:41,snap,-46.0,-28.0,8478463.0,Anthony Beauvillier,8475683.0,Sergei Bobrovsky,shot-on-goal
252,2.0,3,04:50,backhand,-84.0,5.0,8475314.0,Anders Lee,8475683.0,Sergei Bobrovsky,shot-on-goal
256,2.0,3,06:06,slap,-34.0,-3.0,8470187.0,Johnny Boychuk,8475683.0,Sergei Bobrovsky,shot-on-goal
259,29.0,3,07:02,backhand,68.0,-34.0,8477505.0,Alexander Wennberg,8470860.0,Jaroslav Halak,shot-on-goal
272,2.0,3,10:27,wrist,-60.0,16.0,8474066.0,Thomas Hickey,8475683.0,Sergei Bobrovsky,shot-on-goal
282,29.0,3,11:40,wrist,65.0,38.0,8471677.0,Jack Johnson,8470860.0,Jaroslav Halak,shot-on-goal
286,2.0,3,12:02,snap,-34.0,-6.0,8475166.0,John Tavares,8475683.0,Sergei Bobrovsky,shot-on-goal
287,29.0,3,12:13,snap,76.0,-14.0,8475233.0,David Savard,8470860.0,Jaroslav Halak,shot-on-goal
288,2.0,3,12:39,wrist,-40.0,-23.0,8475177.0,Calvin de Haan,8475683.0,Sergei Bobrovsky,shot-on-goal
291,2.0,3,13:01,wrist,-31.0,-30.0,8475177.0,Calvin de Haan,8475683.0,Sergei Bobrovsky,shot-on-goal
292,29.0,3,13:16,wrist,70.0,21.0,8477947.0,Sonny Milano,8470860.0,Jaroslav Halak,shot-on-goal
297,29.0,3,14:39,wrist,-10.0,27.0,8476850.0,Ryan Murray,8470860.0,Jaroslav Halak,shot-on-goal
302,29.0,3,16:37,deflected,22.0,38.0,8477416.0,Oliver Bjorkstrand,8470860.0,Jaroslav Halak,shot-on-goal
7,29.0,1,01:07,snap,80.0,-3.0,8477947.0,Sonny Milano,8471306.0,Thomas Greiss,goal
60,29.0,1,11:02,deflected,85.0,-5.0,8474715.0,Cam Atkinson,8471306.0,Thomas Greiss,goal
153,29.0,2,06:57,snap,-78.0,-17.0,8476850.0,Ryan Murray,8471306.0,Thomas Greiss,goal
174,29.0,2,10:25,slap,-32.0,1.0,8478460.0,Zach Werenski,8471306.0,Thomas Greiss,goal
